id,rpt_yr,grad_date,orig_major,grad_major,current_major,biol_108,biol_109,exsc_110,exsc_140,act_english,act_math,act_reading,act_science,act_composite,sat_verbal,sat_math,sat_composite
631661,2010,5/10/2014,COMM,COMM,,,,,4,25,24,22,25,23,,,
631713,2010,,PSYC,,,,,,,23,18,33,24,25,,,
633899,2010,5/10/2014,MATH,MATH,,,,,,24,33,25,27,27,,,
633964,2010,,PNRS,,,3,3,,,19,20,23,21,21,,,
634021,2010,5/9/2015,ARTA,USEC,,,,,3,25,21,31,25,26,,,
634799,2010,,PNRS,,,2,2.33,,,24,23,21,22,23,,,
636947,2010,5/10/2014,BIOL,EXSC,,4,4,3.67,4,28,31,30,25,29,590,670,1260
639311,2010,,CHEM,,,,,,,25,20,29,28,26,,,
639331,2010,12/17/2014,ACCT,ACCT,,,,,3,25,30,22,25,25,,,
640322,2010,5/10/2014,ELED,ELED,,,,,,18,19,22,24,21,470,480,950
641681,2010,5/10/2014,BA  ,BA  ,,,,,3,24,25,29,25,26,,,
641870,2010,5/10/2014,CHEM,CHEM,,,,,,24,25,23,23,24,,,
649811,2010,,MUST,,,,,,,28,19,27,23,24,,,
653221,2010,5/10/2014,FLIS,PSYC,,,,,,21,18,24,20,20,,,
654521,2010,,BIOL,,,0,,,,22,22,24,25,22,,,
660767,2010,,MATH,,,,,,1.33,19,24,15,19,19,,,
523160,2011,5/9/2015,BA  ,BA  ,,,,,,27,28,23,25,26,,,
546452,2011,8/11/2015,THEA,COMM,,,,,,19,19,20,19,19,550,470,1020
547190,2011,,EXSC,,,3.33,3,4,3.33,28,26,27,26,26,,,
566502,2011,5/10/2014,BA  ,ECON,,,,,,24,25,33,25,27,,,
567072,2011,5/9/2015,SOCI,COMM,,,,,,28,15,22,20,21,,,
568230,2011,,PNRS,,,2,2,,,,,,,,460,530,990
568367,2011,5/9/2015,BIOL,NURS,,4,3.67,,,29,22,27,27,26,,,
569275,2011,5/9/2015,BIOL,PSYC,,3,3,,,23,20,19,21,21,,,
571124,2011,,UNDE,,,,,,,22,24,20,21,22,,,
618204,2011,5/9/2015,BA  ,COMM,,,,,,23,18,20,24,21,,,
622950,2011,5/9/2015,BIOL,BIOL,,,,,,24,21,29,22,24,,,
623975,2011,5/9/2015,PNRS,NURS,,3,3.33,,,13,19,23,21,19,510,520,1030
627709,2011,,PNRS,,,2,,,,,,,,,530,490,1020
638812,2011,,EXSC,,,,,3,3,24,23,27,23,24,540,470,1010
640017,2011,,BIOL,,CJS.,,,,,19,21,21,19,20,,,
650875,2011,5/9/2015,UNDE,COMM,,,,,,24,23,24,21,23,,,
654097,2011,5/9/2015,UNDE,BIOL,,,,,,22,28,29,27,27,670,670,1340
661350,2011,,COMM,,,,,,,18,20,20,21,20,,,
665121,2011,5/9/2015,PNRS,SOCI,,2.33,,,,22,16,25,19,21,,,
665361,2011,5/9/2015,PS  ,PS  ,,,,,,15,19,21,19,19,,,
673331,2011,,EXSC,,,2,3,3,3.33,,,,,,580,620,1200
673752,2011,5/9/2015,UNDE,PSYC,,,,,,31,27,34,27,29,,,
674971,2011,,UNDE,,,3,,,,23,21,28,23,24,460,460,920
675266,2011,5/9/2015,ARTA,ARTA,,,,,,,,,,,630,660,1290
677579,2011,5/9/2015,PNRS,NURS,,4,3.67,,,31,25,30,25,28,600,580,1180
677611,2011,,MAAC,,,,,,,24,27,27,25,25,570,600,1150
679691,2011,,MATH,,,,,,,28,26,26,26,26,,,
681412,2011,5/9/2015,UNDE,ENGL,,,,,,31,25,22,22,25,560,510,1070
683638,2011,,UNDE,,,,,,,,,,,,550,500,1050
683669,2011,5/9/2015,PSYC,PSYC,,,,,,22,23,27,23,24,,,
861569,2011,,USEC,,PSYC,,,,,26,23,23,23,24,,,
865470,2011,,ART ,,ENGL,,,,,,,,,,530,460,990
868384,2011,,BIOL,,,,,,,16,24,19,23,20,,,
868433,2011,,PNRS,,,3,2.33,,,,,,,,550,620,1170
882877,2011,5/9/2015,FLIS,PS  ,,,,,,27,26,30,29,28,,,
883008,2011,5/9/2015,PNRS,NURS,,4,4,,4,32,26,35,28,30,,,
883328,2011,,COMM,,,,,,3,25,22,22,24,23,,,
886920,2011,,BIOL,,,2.67,2.67,,,24,22,23,18,22,,,
907665,2011,5/9/2015,PNRS,NURS,,3,3,,,30,26,34,23,28,780,640,1420
907672,2011,5/9/2015,PNRS,EXSC,,3.67,4,4,4,30,27,28,26,28,,,
908368,2011,,EXSC,,,,,3,,,,,,,420,490,910
908822,2011,,PNRS,,,4,3.67,,,24,21,18,19,21,,,
909269,2011,,EXSC,,,3,3,4,3.67,26,24,25,24,25,,,
909751,2011,5/9/2015,PNRS,NURS,,3,3.67,,,21,18,20,24,21,,,
922956,2011,5/9/2015,BIOL,NURS,,4,,,,23,28,29,30,28,500,630,1130
922993,2011,5/9/2015,EXSC,NURS,,3,3,3,,22,24,24,26,24,,,
924485,2011,5/9/2015,BIOL,BIOL,,,,,,28,28,31,24,28,560,650,1210
934797,2011,,COMM,,,,,,,21,20,24,26,23,,,
934806,2011,,PNRS,,NURS,2.67,2,,,22,20,28,25,22,,,
936154,2011,,FLIS,,,,,,,21,19,21,20,20,,,
943634,2011,5/9/2015,PSYC,PSYC,NURA,4,4,,,24,16,23,20,21,,,
944419,2011,,EXSC,,NURS,2,3,3,3.33,22,18,21,21,21,490,430,920
944686,2011,5/9/2015,ACCT,ECON,,,,,,26,25,31,20,26,,,
946443,2011,,ELED,,PSYC,1.67,,,,22,20,25,22,22,,,
946445,2011,,PNRS,,,0,,,,25,21,26,15,22,,,
954809,2011,,BMB ,,ECON,,,,,21,25,21,25,23,,,
957037,2011,,CHEM,,,,,,,24,19,25,24,23,500,490,990
960717,2011,,BA  ,,BA  ,,,,3,21,20,26,23,22,,,
963053,2011,5/9/2015,ACCT,ACCT,,,,,,32,33,34,33,33,,,
963067,2011,5/9/2015,BA  ,BA  ,,,,,,27,20,33,23,26,,,
981947,2011,,ENVI,,SOCI,,,,,25,17,33,19,24,,,
982205,2011,,BA  ,,,,,,,21,16,20,19,19,450,420,870
982591,2011,5/9/2015,BIOL,BIOL,,,,,,29,25,29,26,27,,,
988812,2011,,FINA,,,,,,1.33,21,19,19,20,20,,,
426071,2008,,BIOL,,,,,,,,,,,,550,620,1150
106467,2011,5/9/2015,PNRS,BIOL,,4,3.67,,,27,25,21,25,25,,,
423057,2008,5/12/2012,BMB ,BIOL,,,,,4,29,27,31,27,28,,,
423546,2008,5/11/2013,COMM,COMM,,,,,,,,,,,510,490,1000
425006,2008,5/12/2012,BA  ,FINA,,,,,,,,,,,570,530,1100
425203,2008,,ACCT,,,4,3,,,24,24,21,26,24,,,
426383,2008,,EXSC,,,1,,4,,21,21,21,21,21,,,
426955,2008,5/12/2012,UNDE,SOCI,,,,,,28,19,30,25,25,,,
427482,2008,12/19/2012,PNRS,PSYC,,3,3,,,21,18,20,19,20,440,410,850
428930,2008,,BA  ,,,,,,,17,20,25,19,20,,,
429644,2008,12/19/2012,COMM,COMM,,,,,,21,17,19,21,20,,,
430083,2008,,PSYC,,,,,,,22,26,18,22,21,,,
430881,2008,5/12/2012,BMB ,BIOL,,,,,,29,25,33,34,29,,,
431175,2008,5/12/2012,EXSC,P.T.,,4,3.67,4,4,21,24,22,24,23,450,540,990
431458,2008,5/12/2012,COMM,PSYC,,,,,,24,23,31,24,25,,,
431971,2008,,EXSC,,,3.67,2.33,4,3.67,20,24,23,25,21,,,
432128,2008,5/12/2012,UNDE,ACCT,,,,,,24,25,29,25,26,,,
433071,2008,5/12/2012,PNRS,NURS,,4,3.67,,,29,25,26,27,27,,,
433189,2008,,BIOL,,,,,,,28,25,31,25,27,650,550,1200
433621,2008,5/12/2012,PNRS,NURS,,3.33,3,,,24,25,25,25,25,,,
435942,2008,12/19/2012,ACCT,FINA,,,,,,23,27,21,24,23,,,
435947,2008,5/12/2012,UNDE,COMM,,,,,,22,23,21,22,22,,,
437736,2008,5/10/2014,ECON,LS  ,,,,,,25,25,25,21,24,,,
437879,2008,5/12/2012,PNRS,NURS,,4,3.33,,,25,23,27,21,24,530,550,1060
439372,2008,,FLIS,,,1,,,,23,25,23,22,23,,,
440415,2008,,PRT ,,,0,,,,21,24,24,22,23,,,
440764,2008,,PSYC,,,,,,,25,28,22,26,25,,,
442501,2008,5/12/2012,BA  ,BA  ,,,,,,,,,,,480,480,960
442743,2008,,CE  ,,,,,,,,,,,,510,560,1070
445081,2008,5/12/2012,MAAC,MAAC,,,,,,24,26,19,23,23,,,
446420,2008,,EXSC,,,2,2.33,4,,19,17,21,21,20,,,
446716,2008,,PNRS,,,,,,,,,,,,530,570,1120
447091,2008,5/12/2012,CHEM,PSYC,,1,,,4,18,18,24,19,20,,,
451374,2008,12/19/2012,PSYC,COMM,,,,,,30,27,28,24,27,,,
452899,2008,12/19/2012,CHEM,BA  ,,,,,,25,25,31,25,24,,,
452901,2008,8/10/2011,ELED,PSYC,,3.33,3,,,23,20,20,24,21,,,
454707,2008,5/11/2013,BIOL,CHEM,,,,,,28,25,31,27,27,,,
457288,2008,,PNRS,,,2.33,3,,,26,21,28,25,25,,,
486557,2008,12/19/2012,BA  ,BA  ,,,,,,20,24,21,22,22,,,
487242,2008,,ART ,,,,,,,18,18,23,21,20,,,
490701,2011,,CJS.,,,,,,,21,18,25,21,21,,,
503914,2011,5/9/2015,PNRS,NURS,,3,3,,,27,24,30,23,26,,,
106182,2008,5/12/2012,CHEM,P.T.,,3.67,4,4,4,21,27,21,22,23,460,550,990
335374,2008,5/12/2012,BA  ,BA  ,,,,,,25,21,25,25,24,,,
361667,2008,,MUST,,,,,,,33,17,33,23,26,,,
362045,2008,12/14/2011,CJS.,CJS.,,,,,,22,22,23,26,23,,,
364531,2008,5/12/2012,PNRS,NURS,,3.67,4,,,31,29,30,28,28,,,
365631,2008,5/12/2012,ENGL,ENGL,,,,,,30,27,34,25,29,700,660,1360
370329,2008,5/12/2012,BIOL,PSYC,,,,,,20,23,23,21,21,,,
370841,2008,5/12/2012,PS  ,PSYC,,,,,,28,23,29,25,25,,,
373731,2008,5/12/2012,UNDE,MDLS,,2,2.67,,,17,19,21,22,20,,,
374428,2008,5/12/2012,ACCT,FINA,,,,,,23,27,23,24,24,,,
377553,2008,5/12/2012,PNRS,NURS,,3.33,2,,,31,24,29,26,28,,,
380908,2008,5/12/2012,BIOL,BIOL,,,,,,34,32,35,36,34,,,
385722,2008,,MATH,,,,,,,31,25,27,23,26,,,
387163,2008,5/12/2012,UNDE,HIST,,,,,,26,30,23,26,25,650,640,1290
394720,2008,12/19/2012,PCLS,MDLS,,3,3,,3,24,27,25,23,24,,,
399099,2008,5/12/2012,COMM,COMM,,,,,4,23,21,21,20,21,,,
401488,2008,5/11/2013,PNRS,R.T.,,2.33,,,,18,17,23,18,19,,,
402036,2008,5/12/2012,COMM,P.T.,,3,3.33,4,4,35,26,29,29,30,,,
405455,2008,12/18/2013,PNRS,R.T.,,2,2,,,21,18,19,19,19,,,
412609,2008,5/12/2012,PNRS,NURS,,3,2.67,,,24,26,25,22,23,,,
417356,2008,5/12/2012,PNRS,NURS,,4,4,,,33,24,29,28,28,,,
417427,2008,5/12/2012,ACCT,BA  ,,,,,,21,19,20,21,20,450,450,900
419988,2008,5/12/2012,MUS ,MUST,,,,,,,,,,,590,590,1160
420349,2008,5/12/2012,COMM,COMM,,,,,,20,18,23,20,20,,,
420411,2008,5/12/2012,BIOL,BIOL,,,4,,,29,28,28,25,28,,,
421429,2008,5/12/2012,EXSC,P.T.,,4,4,4,4,,,,,,670,610,1280
400202,2008,,CE  ,,,,,,,21,19,29,25,24,,,
427048,2008,,MATH,,,,,,,23,18,23,21,21,450,490,940
456136,2009,,PSYC,,,,,,,20,21,23,23,22,,,
449499,2010,5/10/2014,HIST,HIST,,,,,2.67,25,18,25,19,21,,,
491544,2009,5/11/2013,HIST,HIST,,,,,,30,27,33,26,29,,,
475195,2010,5/10/2014,ACCT,ACCT,,,,,3,32,29,25,25,28,,,
567553,2010,12/17/2014,ACCT,ACCT,,,,,,24,19,22,22,21,,,
630969,2010,,UNDE,,,,,,,22,22,22,25,23,,,
633388,2010,,EXSC,,,3,,,3,28,25,32,26,27,,,
922099,2011,,UNDE,,EXSC,2,3,3,2,17,17,22,24,20,,,
443994,2008,5/12/2012,UNDE,BA  ,,,,,2.67,28,26,22,22,25,,,
106933,2012,,PNRS,,NURS,2.67,2.33,,,24,24,28,25,25,,,
107461,2012,,PSYC,,EXSC,2,2.33,2.67,3.33,23,18,23,25,22,,,
422674,2012,,MATH,,ECON,,,,,22,27,24,27,25,,,
642161,2012,,PS  ,,PS  ,,,,,34,26,33,30,31,660,570,1230
662439,2012,,PNRS,,ELED,1,,,,17,20,22,19,20,,,
669377,2012,,UNDE,,,0,,,,20,20,24,20,21,,,
669796,2012,,COMM,,COMM,,,,,33,26,27,25,28,640,580,1220
670423,2012,,BMB ,,BIOL,,,,,25,32,26,30,27,,,
673820,2012,,CJS.,,CJS.,,,,,31,17,29,24,25,,,
676971,2012,,PHIL,,,,,,,,,,,,780,710,1490
679398,2012,,BIOL,,BIOL,,,,,32,29,28,27,29,630,680,1310
679561,2012,,EXSC,,CJS.,2,2,3,3.67,24,22,30,24,25,500,500,1000
680711,2012,,FINA,,FINA,,,,,26,25,29,25,26,,,
885139,2012,,BMB ,,BIOL,,,,,29,26,30,27,27,570,540,1110
889666,2012,,EXSC,,EXSC,2.67,2,3,4,21,23,19,20,19,510,480,990
943555,2012,,ACCT,,BA  ,,,,,24,23,22,24,23,,,
943898,2012,,PMLS,,,1.33,,,,29,24,29,24,27,520,480,1000
965729,2012,,ELED,,THEA,,,,,24,19,28,19,22,500,400,900
975888,2012,,USEC,,USEC,,,,,29,29,23,25,25,460,560,1020
982657,2012,,ELED,,,,,,,22,19,23,23,22,,,
984365,2012,,UNDE,,NURS,2.33,2,,,19,18,24,19,20,,,
984565,2012,,BIOL,,COMM,,,,,26,24,32,31,28,,,
987622,2012,,ENGL,,,,,,,26,26,23,26,25,,,
988499,2012,,PNRS,,NURS,3.33,3,,,26,24,32,24,27,,,
989972,2012,,PNRS,,,4,4,,,27,25,30,28,28,,,
990342,2012,,ELED,,ELED,,,,,23,24,21,21,22,500,470,970
990707,2012,,PNRS,,NURS,3,3,,,20,24,23,21,22,430,550,980
990920,2012,,UNDE,,BA  ,,,,,20,22,27,31,25,,,
991025,2012,,PNRS,,,,,,,15,16,18,20,17,470,470,940
992293,2012,,UNDE,,,,,,,33,26,36,32,32,,,
992851,2012,,EXSC,,EXSC,3,4,3.67,3,,,,,,590,500,1090
995245,2012,,ELED,,ELED,,,,,25,25,23,26,25,,,
996045,2012,,USEC,,HIST,1,,,,,,,,,570,620,1190
997078,2012,,UNDE,,BA  ,2,,,,26,23,24,27,25,,,
999992,2012,,EXSC,,,1.33,,,3,21,18,21,21,20,,,
1002360,2012,,BIOL,,BIOL,,,,,28,19,26,22,24,,,
1002784,2012,,EXSC,,EXSC,4,3,4,4,27,24,29,25,26,,,
1005163,2012,,PNRS,,NURS,3,3,,,26,23,29,24,25,,,
1005239,2012,,PNRS,,,3.33,3,,,27,23,24,25,24,,,
1005326,2012,,COMM,,COMM,,,3,,25,29,24,24,24,,,
1005640,2012,,EXSC,,ECON,2.67,3,4,,23,25,21,25,23,510,620,1130
1005708,2012,,HIST,,,,,,,22,23,22,25,23,,,
1005926,2012,,UNDE,,PSYC,,,,,31,26,35,23,28,650,540,1190
1005999,2012,,BIOL,,BIOL,,,,,25,26,22,24,24,500,540,1040
1006311,2012,,BA  ,,NURS,3,2.67,,,25,18,22,22,22,,,
1006339,2012,,FINA,,PSYC,,,,,23,27,26,25,25,530,570,1100
1006723,2012,,BIOL,,EXSC,4,3,3,3,26,23,25,22,24,,,
1007848,2012,,BA  ,,BA  ,,,,3,21,21,18,22,21,,,
1008671,2012,,ELED,,,0,,1.67,,23,23,23,22,21,,,
1009135,2012,,PNRS,,NURS,4,4,,,,,,,,570,630,1200
1011051,2012,,BIOL,,BIOL,,,,,,,,,,650,540,1190
1014843,2012,,PSYC,,,,,,0.67,24,23,21,22,23,,,
1017803,2012,,EXSC,,,4,,4,,23,26,28,32,25,,,
1020446,2012,,CE  ,,MAAC,,,,,27,29,28,29,28,,,
1020883,2012,,UNDE,,NURS,3,3,3,,20,24,24,26,24,,,
1021068,2012,,FINA,,PSYC,,,,,28,23,27,23,25,,,
1027527,2012,,PSYC,,PSYC,,,,,,,,,,590,600,1190
1028388,2012,,EXSC,,EXSC,2,3,3,3,23,26,26,27,24,,,
1030628,2012,,EXSC,,,2.33,,,3,34,28,30,29,30,,,
1036269,2012,,BMB ,,PSYC,,,,,,,,,,450,550,1000
1036592,2012,,ACCT,,BA  ,,,,,23,26,22,21,23,,,
1036964,2012,,UNDE,,PSYC,1,,2,0.67,23,24,23,23,23,,,
107136,2013,,UNDE,,PSYC,,,,,28,22,25,24,24,,,
423218,2013,,PHYS,,PHYS,,,,,23,24,20,25,22,510,520,1030
907841,2013,,ELED,,ELED,,,,,25,23,22,22,23,,,
970476,2013,,BIOL,,BIOL,,,,,31,27,25,27,28,,,
973106,2013,,ACCT,,ACCT,,,,,26,21,27,24,24,510,490,1000
973284,2013,,PHYS,,PHYS,,,,,30,29,26,25,28,560,640,1200
973414,2013,,USEC,,,0,,,,19,25,21,24,22,,,
975250,2013,,BA  ,,FINA,,,,,31,34,29,29,30,,,
975773,2013,,PNRS,,,3,2.67,,,26,19,22,24,23,,,
976152,2013,,PS  ,,HIST,,,,,22,23,24,22,23,550,450,1000
981306,2013,,DAT ,,PSYC,,,,,34,27,32,31,31,,,
984534,2013,,PSYC,,ENVS,,,,,24,27,31,29,26,,,
986042,2013,,ENVS,,ENVI,,,,,21,25,19,25,23,440,640,1080
987444,2013,,CS  ,,BA  ,1,,,,22,23,25,21,23,,,
987825,2013,,ELED,,ELED,,,,,24,21,24,24,23,490,540,1030
988187,2013,,CHEM,,CHEM,,,,,21,22,25,24,23,530,420,950
988296,2013,,UNDE,,EXSC,3,3,4,4,30,31,24,28,28,,,
988517,2013,,COMM,,COMM,,,,,23,26,24,22,24,,,
989362,2013,,PSYC,,PSYC,,,,,28,28,25,27,27,,,
106385,2009,5/11/2013,ART ,ART ,,,,,,29,29,31,28,29,,,
348338,2009,5/11/2013,CHEM,BMB ,,4,,,,25,26,26,23,25,520,570,1090
389203,2009,,PNRS,,,3.67,3,,,24,22,24,25,24,,,
405667,2009,,PSYC,,,,,,,25,17,34,21,24,,,
406864,2009,,FLIS,,,,,,,33,26,32,28,29,,,
408263,2009,5/11/2013,PS  ,PS  ,,,,,,32,26,32,35,29,,,
412548,2009,5/11/2013,PSYC,PSYC,,,,,,36,26,35,31,31,,,
414148,2009,5/11/2013,HIST,PSYC,,,,,,35,25,33,26,29,,,
414387,2009,5/11/2013,UNDE,PSYC,,3.67,4,,,29,28,31,32,30,580,650,1230
418599,2009,5/11/2013,ACCT,HIST,,,,,,32,25,29,30,29,,,
418611,2009,12/18/2013,EXSC,ELED,,2,1,2.67,4,21,24,24,24,22,,,
422056,2009,5/11/2013,CHEM,CHEM,,,,,,26,31,30,26,28,,,
424695,2009,5/11/2013,PSYC,PSYC,,,,,,,,,,,580,510,1090
425418,2009,12/18/2013,ACCT,ACCT,,,,,,32,30,33,26,30,,,
426875,2009,5/11/2013,BA  ,MUS ,,,,,,31,27,31,24,28,,,
428970,2009,12/19/2012,UNDE,BA  ,,4,,,,29,29,30,25,28,630,640,1270
433769,2009,5/11/2013,CHEM,BMB ,,,,,,28,25,21,21,24,,,
446454,2009,,UNDE,,,,,,,20,17,23,16,19,,,
448986,2009,5/11/2013,BIOL,BIOL,,,,,,25,26,28,26,26,,,
450447,2009,5/11/2013,UNDE,EXSC,,3.67,4,3.67,4,23,24,29,25,25,,,
453289,2009,5/11/2013,EXSC,P.T.,,4,4,4,4,26,25,23,25,25,,,
454441,2009,12/19/2012,BA  ,BA  ,,,,,,28,27,33,24,28,,,
454537,2009,5/11/2013,BA  ,ECON,,,,,,21,21,28,24,24,,,
454645,2009,,PNRS,,,0,,,,22,20,20,22,21,,,
478988,2009,,UNDE,,,,,,,25,23,29,27,26,,,
479832,2009,5/11/2013,ACCT,ACCT,,,,,,25,25,23,27,25,,,
479911,2009,,UNDE,,,1,,2,2,21,22,23,25,22,,,
485225,2009,,PNRS,,,2.33,3,,,23,23,31,25,25,,,
486694,2009,5/10/2014,PNRS,NURS,,3,3,,,25,24,19,20,22,,,
487484,2009,5/11/2013,MUST,MUS ,,,,,,35,26,34,31,32,,,
490188,2009,5/11/2013,UNDE,NURS,,4,,,,30,27,30,26,28,,,
490656,2009,5/11/2013,PNRS,NURS,,3.67,4,,,,,,,,470,520,980
490731,2009,5/11/2013,EXSC,P.T.,,3,3,4,4,26,27,27,23,25,,,
492478,2009,,PNRS,,,3,3,,,22,21,24,25,23,,,
492705,2009,5/11/2013,BA  ,BA  ,,,,,3,23,22,29,23,24,,,
493637,2009,5/11/2013,BMB ,BMB ,,4,,,,33,30,31,29,31,,,
493889,2009,5/10/2014,CS  ,CSIS,,,,,,25,24,33,32,29,,,
496328,2009,,FLIS,,,,,,,33,31,33,35,33,,,
496635,2009,12/18/2013,UNDE,EDMI,,,,,,20,22,21,18,20,,,
496831,2009,5/10/2014,BIOL,ENVI,NDEG,,,,,22,26,29,23,25,,,
497040,2009,,CE  ,,,,,,,19,16,19,21,19,,,
498013,2009,5/11/2013,COMM,ART ,,,,,,24,29,21,25,24,,,
498674,2009,5/11/2013,FLIS,HIST,,,,,,28,21,33,28,28,660,510,1170
500984,2009,5/11/2013,CHEM,CHEM,,,,,,31,31,31,35,32,,,
503090,2009,5/11/2013,UNDE,EXSC,,2.33,3,2.33,3,25,26,23,27,25,,,
506989,2009,,EXSC,,,,,2,,,,,,,480,530,1010
507375,2009,5/11/2013,PNRS,PSYC,,2.33,3,,,25,23,30,22,25,,,
508921,2009,5/10/2014,BIOL,NURS,,3.33,4,,,23,30,27,29,27,,,
509443,2009,,BMB ,,,0,,,,21,24,20,22,22,,,
515415,2009,12/18/2013,UNDE,EDMI,,,,,,24,24,27,24,25,,,
515430,2009,5/11/2013,ART ,ART ,,,,,,24,24,25,22,24,,,
520945,2009,12/18/2013,UNDE,BA  ,,,,,,24,25,22,23,24,,,
524219,2009,12/18/2013,PNRS,COMM,,2,2.67,,,23,16,26,21,22,,,
571398,2009,,BIOL,,,1,,,,16,18,20,25,20,,,
571510,2009,5/11/2013,UNDE,EXSC,,3,3,4,4,26,28,27,23,26,,,
622253,2009,,BA  ,,,,,,1.67,16,15,21,18,18,,,
624843,2009,5/11/2013,UNDE,BIOL,,,,,,34,28,30,27,30,,,
392657,2010,5/10/2014,EXSC,EXSC,,4,4,4,4,27,29,25,25,26,,,
433461,2010,,PNRS,,,3,3.33,,,21,17,20,22,20,,,
434729,2010,,EXSC,,,3,,4,,21,24,24,27,24,,,
451503,2010,,SPAN,,,,,,,35,21,29,23,27,,,
452117,2010,12/18/2013,BIOL,HIST,,,,,,18,21,26,23,22,,,
472102,2010,8/12/2014,MUST,MUST,,,,,,,,,,,560,610,1170
472365,2010,,COMM,,,,,,,22,17,24,21,21,,,
472671,2010,,COMM,,,,,,,,,,,,510,540,1050
475259,2010,5/10/2014,UNDE,PSYC,,,,,,18,21,21,20,20,,,
480560,2010,5/10/2014,BIOL,BIOL,,,,,,33,32,34,26,31,,,
481776,2010,5/10/2014,BIOL,HIST,,,,,,23,26,28,25,25,,,
485400,2010,,ACCT,,,,,,,24,17,21,22,21,,,
490427,2010,5/10/2014,MATH,MATH,,,,,3,25,27,30,28,27,,,
501808,2010,5/9/2015,PNRS,NURS,,2,2,,,21,16,19,18,19,,,
508342,2010,5/10/2014,PNRS,NURS,,3.67,3,,,21,22,23,24,22,,,
510756,2010,,ACCT,,,,,,,28,21,25,25,24,,,
516065,2010,5/10/2014,ENGL,ENGL,,,,,,31,23,27,26,26,,,
545611,2010,5/9/2015,PNRS,NURS,,2,2,,,26,21,24,24,24,,,
546752,2010,5/10/2014,ELED,ELED,,,,,,27,20,23,22,23,,,
547855,2010,5/10/2014,PNRS,NURS,,3.33,3.67,,,27,26,35,26,29,580,500,1080
565912,2010,12/18/2013,UNDE,ACCT,NURA,3,2.67,,,22,23,26,25,23,,,
565975,2010,5/10/2014,PMLS,BMB ,,4,,,,35,29,36,30,32,680,680,1360
570197,2010,,MATH,,,,,,,29,21,31,23,26,620,530,1150
572643,2010,5/10/2014,CHEM,CHEM,,,,,,20,24,20,22,22,470,410,880
619531,2010,5/10/2014,HIST,HIST,,,,,,29,26,30,25,28,,,
620523,2010,5/10/2014,UNDE,MATH,,,,,,27,24,32,27,28,,,
620920,2010,5/10/2014,UNDE,NURS,,4,4,,,26,27,31,28,27,,,
621191,2010,5/10/2014,MUS ,BIOL,,,,,,23,26,22,27,25,,,
621216,2010,5/10/2014,COMM,COMM,,,,,,31,31,30,34,32,,,
621631,2010,,ART ,,,,,,,22,16,23,20,19,,,
622611,2010,,PSYC,,,,,,,28,28,29,31,28,,,
624123,2010,,UNDE,,,,,,,23,22,23,22,22,,,
625583,2010,5/10/2014,BA  ,BA  ,,,,,,23,24,24,25,24,,,
625679,2010,,CS  ,,,,,,,,,,,,620,610,1230
626305,2010,,PSYC,,,,,,,,,,,,670,560,1230
626448,2010,,BA  ,,,,,,3,22,21,30,27,25,,,
628273,2010,5/9/2015,PNRS,NURS,,3.67,3,,,23,23,25,21,23,,,
628589,2010,5/10/2014,BMB ,BMB ,,,,,,30,25,22,24,25,640,580,1220
632892,2010,,PNRS,,NURS,2,2,,,,,,,,490,490,980
632964,2010,12/17/2014,CJS.,ELED,,,,,,19,23,23,18,21,,,
633441,2010,5/10/2014,MUS ,PSYC,,,,,,21,17,24,22,21,,,
638423,2010,5/10/2014,UNDE,ECON,,,,,,29,26,28,24,27,,,
640416,2010,,PS  ,,,,,,,24,22,23,20,22,,,
650012,2010,5/10/2014,UNDE,EXSC,,2.67,3.33,4,3,26,19,25,23,22,,,
650171,2010,,ACCT,,,,,,,26,24,29,23,25,,,
650244,2010,,UNDE,,,,,,,28,19,24,21,23,,,
650623,2010,,MUS ,,,,,,,25,23,17,20,21,,,
651597,2010,5/9/2015,PNRS,NURS,,3,3,,,28,28,28,27,28,,,
665658,2010,,ART ,,,,,,,,,,,,570,520,1090
665665,2010,5/10/2014,EXSC,EXSC,,3,3,4,4,28,24,28,24,26,,,
678838,2010,,CJS.,,,,,,,19,22,23,20,20,,,
521905,2011,5/9/2015,UNDE,PS  ,,,,3.33,3,17,20,21,20,20,,,
523819,2011,,ACCT,,,,,,,25,24,24,20,23,,,
547626,2011,5/9/2015,BA  ,ACCT,,,,,,,,,,,570,640,1210
548579,2011,,UNDE,,USEC,,,,,35,34,31,32,33,,,
566123,2011,5/9/2015,ELED,ELED,,,,,,26,25,24,27,26,480,490,970
568500,2011,,UNDE,,,,,,,33,30,32,34,32,,,
568652,2011,5/9/2015,BA  ,BA  ,,,,,,24,23,29,22,24,,,
616959,2011,,BIOL,,NURS,,3,,,22,23,25,24,23,,,
616975,2011,5/9/2015,BIOL,BIOL,,,,,,35,34,36,33,34,,,
619404,2011,,PNRS,,,1,,,,24,24,26,25,25,,,
622089,2011,5/9/2015,PNRS,NURS,,3,2.67,,,31,23,28,27,27,,,
623482,2011,,PSYC,,PSYC,,3,3,,21,18,21,23,21,,,
650789,2011,,EXSC,,,4,4,4,4,27,25,25,22,25,,,
650873,2011,,BIOL,,PSYC,,,,,23,22,23,21,22,,,
676507,2011,5/9/2015,PSYC,NURS,,3,3,,,,,,,,500,530,1030
679885,2011,5/9/2015,PNRS,NURS,,3,3.33,,,21,19,20,23,20,,,
